        2000     0.000000
    0.368789     0.098936     1.146320
   -1.571661    -0.386154     0.513531
    0.507493    -1.093570    -0.535050
   -0.186592    -1.209926     0.292725
   -0.487188     1.068165     0.289421
    0.658516     0.320044     0.632288
    0.542920    -0.037174     0.531741
    0.419552    -0.178333    -0.961275
   -0.081189     1.034486     1.598785
    1.087255     0.939066    -0.025765
   -0.162083    -0.792182    -1.122059
    0.398096     1.098642    -0.800586
   -0.823740     0.717953     0.938051
    0.341437    -0.519630    -0.736931
   -1.026491    -1.344149     0.053393
    0.471923    -0.715969    -0.573071
    0.235274    -0.175897    -0.592242
    0.947085    -0.135628    -0.965350
   -1.165403     0.723425     1.052289
   -1.621490     0.187578     0.158138
   -0.779322     0.779661     0.824246
   -0.879845    -0.278989     0.727211
   -1.079257    -0.056321     0.553314
    1.265788    -0.928051     0.061099
    0.600308     0.493517     0.973132
    0.009625     0.445923    -0.457940
    0.485119    -0.744244    -0.790577
   -0.315138     0.169316     1.086188
    1.067323    -0.310768     0.819550
   -0.576502     0.460997    -0.308025
   -0.368157    -0.056954    -0.126977
    1.164343    -0.286636    -0.105558
    0.315337    -0.222303    -0.705425
   -0.955675    -0.202305     0.336553
   -1.203291     0.198468     0.977268
   -0.423203     0.216747    -1.213075
    1.000917    -1.001890     0.480180
   -0.974316     0.518726    -0.211642
   -0.332713     0.468018    -1.009616
    0.252350     0.406212     1.167357
    0.809983    -0.854991     0.964973
    0.923175     0.072663     0.522335
    1.072572     0.307141    -0.548133
   -0.065911    -0.388950     0.676221
    0.048151     0.254408     0.616296
    0.634567    -0.524299     0.976018
   -0.253685     1.003702     1.114303
    0.324135    -0.442412     0.601603
    1.022596    -1.195817     1.019702
   -1.126400    -0.691767     0.457711
    1.050911     0.847947     0.268792
    0.385364    -0.158623     0.538240
   -0.798430    -0.074749    -0.198458
   -0.062023     0.497788     1.722487
   -0.007598     1.056901     1.167214
    0.073235    -0.538307    -0.828915
   -0.353060    -0.732183     0.559201
    0.718396    -1.036832     0.536177
   -0.047852     1.114911    -0.021922
   -0.742697    -0.094460     0.848311
    0.412221    -0.539419    -0.150977
    1.149877     0.826187     0.166481
   -0.267110    -0.852415     0.830612
    0.233517    -0.646711    -0.527609
    1.160841     0.883933    -0.600575
   -0.498409     0.642409    -0.168743
   -0.734965    -0.179505    -0.424236
    0.599900     0.794164    -0.647648
    0.560945     1.150161     1.068770
    0.536749     0.048043    -0.000896
   -0.012424    -0.673292     1.193821
    0.407744    -0.957627    -1.137972
    0.565741     0.784928     0.744012
   -0.843469    -0.812993     0.461759
   -0.768610     0.897419    -0.115640
   -1.224920    -0.270440     0.298719
    1.068784     1.147443    -0.265059
   -0.886856    -0.601819     1.026743
   -0.080896    -0.677677     0.827700
    1.100244     0.980785    -0.544320
    0.007410     0.219494    -0.170367
   -0.390649    -0.328536    -0.359230
   -0.772600     0.790263    -0.580193
   -0.540724     1.038254    -0.126319
    0.368040    -0.592509    -0.463338
    0.752130     0.817730     1.010314
    0.257617    -0.370062     0.778685
    0.070904    -0.535413     0.578311
    0.002598     0.320951    -1.795894
   -0.123472     0.832716    -0.356465
   -0.174507     0.930276     0.965852
   -1.189173    -1.015406    -0.907715
   -0.983514     0.057262    -0.454626
    0.230892     0.557518    -1.067011
    0.322824    -0.968502    -0.459671
    1.131851    -0.636532     0.314173
   -0.056513     0.902406    -0.036581
   -1.151481     0.174853    -0.154043
    1.187672    -0.289639     0.153143
   -0.701738    -0.603328     0.433629
    0.974040     0.073030     0.247251
    0.899027    -0.290955    -0.874777
   -1.207584    -0.351403    -0.325710
    0.242137     1.119381     0.357961
   -1.128425     0.648453    -0.521406
    0.118510     0.987114     0.994548
   -0.675102     1.062923     0.199823
    0.368029     0.344287    -0.840886
   -0.309166    -0.396315     0.154146
   -1.029929    -0.059224     0.872009
    0.106133    -1.137805     0.293652
   -0.322943     0.226677    -0.610604
   -0.391859    -0.917540     0.319900
    0.559435    -1.116040     0.540257
   -0.661948     0.937344     0.445360
    0.653069     0.963808     0.249390
    0.099329     0.179273     0.121645
   -0.675199     0.795618    -0.092857
   -0.933163     0.474146    -1.023444
   -0.056195     0.635903     0.539383
   -0.177818     0.596004     0.673834
    1.045518    -0.657335    -0.432527
    1.118429    -0.991019    -0.737975
   -0.420313     0.519664     0.796319
   -0.147025     0.273384     1.315558
   -0.357513     0.023938    -1.068310
    0.425108     0.130450     1.159884
    1.122138    -0.047964     0.037453
   -0.687994     0.589753    -0.057691
    0.542560     0.299083     0.162133
   -0.406805     1.169723    -0.861294
    0.452192    -0.515923    -0.809431
    0.513163    -0.344373    -0.031134
    0.284666    -0.699334    -0.035134
    0.862745    -0.139831     0.326016
   -0.586816     1.070943    -0.676098
   -0.839006    -0.997707    -0.548803
   -0.755723    -0.324177    -0.152992
    0.829700     0.720657     0.661902
    0.257590    -0.804281    -0.643526
   -0.048801     0.433056     1.176758
    0.092740    -0.008069    -0.946221
   -0.613028    -0.034898     0.022555
   -0.653084     0.369969     0.107810
   -0.276285     0.724287     0.828014
    0.765312    -0.223321    -1.046385
   -0.039589     0.591727    -0.592987
    1.196298     1.006788    -0.334820
   -0.994479    -0.710042     0.389947
    0.966010     0.129384     1.088436
    0.831089     0.230460     0.941086
   -0.822204    -0.046218    -0.559154
   -0.134251     1.080400    -0.674792
    1.055699    -0.220120    -0.760993
    0.273654     0.894569    -0.154535
   -1.224308     0.211182    -0.243228
   -0.075123     1.275118    -1.458497
    1.559437     1.308700    -0.293091
    1.197211    -0.365306    -0.289039
   -0.896631     0.403094     0.636337
    0.469584    -0.948944    -0.547178
    1.182169     0.450517     0.673737
   -0.525784     1.032622     0.896285
    0.726811     1.142539     0.075884
    0.530306    -0.199779     0.267524
   -1.065841     0.830060     0.276718
    0.133387     1.177265     0.460757
   -0.416303    -0.038031    -0.298131
    0.290603     0.516201     0.769011
   -0.575552    -0.728724    -0.849500
    0.077227    -0.744804     1.189001
   -0.814252    -0.025282    -0.734257
   -0.967851    -0.369831     1.164486
    0.695308    -0.353579    -0.559233
    0.033033     1.161412    -1.093767
    0.137218     0.896414    -1.145528
   -0.477653     0.390260    -0.108552
   -0.912823    -0.783799    -1.333322
    0.160816     0.207963     1.022936
   -0.548970    -0.708000    -0.275439
   -0.555105    -0.102833     1.171870
   -0.623116    -0.254407     0.960901
    0.624959    -1.091048    -0.609359
    1.014797    -0.907727     0.822206
    0.741248     0.616651     1.178172
   -0.919556    -1.023353    -0.578647
    0.057688    -0.036002     0.817128
   -0.975746    -0.107664     0.282505
    0.250345     1.196754    -0.232136
    0.848147    -0.115339     0.145667
    0.835014     0.932811     0.342368
   -1.220451     0.486032    -1.145315
   -0.068648     0.260470     1.056306
    0.415874    -0.266911     0.715323
    0.828658     0.429724    -0.033563
   -1.088001    -0.168188    -0.833243
   -0.265396    -0.585229     0.193662
   -0.896358     0.629237     0.443620
   -0.098847    -0.964476     1.200377
   -0.060445    -0.058068    -0.649748
    0.583732    -0.104474     0.603733
   -0.557820     0.496121    -0.462245
    0.785806    -0.328669     0.697699
   -0.623023    -1.062584    -0.270121
    0.558048    -0.599549     0.816440
    0.395001     0.443663     0.608808
   -1.202569    -0.332840     0.892458
   -1.007952    -0.544120     0.509445
   -0.291490    -0.121735    -0.144936
   -0.173148    -0.370578    -0.721722
   -1.173353     0.213840    -0.140726
   -0.073271     0.620754    -1.168774
   -0.765691     0.341524     0.554785
    0.298885    -0.290019     1.065873
    1.467200    -0.980767     0.049770
   -1.197750     1.025313    -0.421024
   -1.067760     0.854293     0.148033
    0.751629    -0.438739     0.553816
   -0.702480     0.779782     0.307045
   -0.882396    -1.073660    -0.494574
   -0.711879    -0.242263    -0.586981
    0.852974     0.183991     0.248874
    0.170055     0.235734    -0.809088
    1.128206     0.726310     0.529751
   -0.056040    -0.430709     0.129390
   -0.714397    -0.995195     0.715382
    0.407016     0.276037     0.959327
   -0.184718     1.107194    -0.379863
   -0.187631     1.014638     1.140451
   -0.593289     0.821141    -0.365729
    0.793608     0.917505    -0.184895
   -0.975009     0.233390     0.058521
   -0.454391    -0.415391     0.976002
    0.083445    -0.097246     0.292872
   -0.271762    -0.274499    -0.549222
   -0.481424    -0.688694     0.595598
   -0.316458    -0.887682    -0.120922
   -0.686637     0.777051     0.109930
   -0.200028    -1.123974     0.750989
    0.755830    -0.935413    -0.881698
   -0.505030    -0.946102     0.907707
   -0.370789    -0.110840     0.124909
    0.838352    -0.190173    -1.304702
    0.128120    -0.198973     1.032609
    0.530156    -0.059838     0.793685
    0.957407    -0.997355    -0.613438
   -0.251445    -0.523902     0.324637
    0.632902    -0.785286    -0.725223
   -1.187123     0.270395    -0.287343
    1.010975     0.412070    -0.357402
   -0.171949     0.350038     0.984827
    0.870065    -0.881771    -0.286759
   -0.318928    -0.379099     1.086383
    0.748100     0.505624     0.476566
   -1.124051     0.607412     0.015901
    0.971079    -0.973992    -1.221892
    0.098061     0.888193     0.661087
   -0.772529     0.270205     1.184332
   -0.445541    -0.326665    -0.368081
    0.699638    -0.562552    -0.361284
    0.764162     1.122027     0.491497
    0.916382     0.682689     0.924006
   -0.822816     0.079922     0.454394
   -0.410100    -0.546784    -0.592323
   -0.358268     0.351984    -1.114879
   -0.709661    -1.043796    -0.864958
    0.987696     1.180003    -0.315363
   -1.227842     1.074820    -0.933406
    0.651730    -0.504002     0.641388
    1.183696    -0.597408     0.114414
   -0.739109     1.170620    -0.917163
   -0.893562    -0.663057     0.588419
   -0.457227     1.072564     0.395174
   -0.590188    -0.466862    -0.385562
    0.135248     0.033485    -1.137777
    0.760427    -0.260966     0.712358
    0.074801    -0.970310     0.802743
    1.094518     0.735530    -0.029096
    1.323263     0.765525    -0.407242
    0.099129    -0.452613    -0.909573
    1.276846    -0.138861     1.328924
   -1.153313    -0.259137    -0.828782
    0.226031    -0.617806     0.920053
   -0.460069    -0.277391    -0.123831
    0.539009     0.718129    -0.953743
    0.097953    -0.174481    -0.866034
    1.300284     0.898991     0.250485
   -0.061208     0.335435     0.767956
   -0.678385    -1.084770     0.054788
    0.330173     0.790713     0.482045
    1.061243    -0.610044     0.281282
   -0.044730     0.405844    -1.606979
   -1.219647     0.715709     1.068362
    1.084572     1.051942    -0.280516
   -0.492416    -0.134044     1.155835
    0.705918     0.237453    -0.558568
    0.045508    -1.002422    -1.106569
    0.011297     0.185830     0.674940
   -0.646993    -0.166891    -0.352334
   -0.615508     1.116679     0.968881
    0.417056     0.937064    -0.154032
   -0.709285    -0.477613     0.845004
   -0.824938     0.487924     0.544283
   -0.804423    -1.135332    -0.929562
    0.218785     0.179312    -1.215497
   -0.046553     0.048719    -0.316482
    0.793937     0.846448    -0.434390
    1.184658    -0.419505     0.879004
    0.872763    -0.399699    -0.928518
    1.171437     0.404684     0.387708
   -0.835196     0.678861     1.176871
   -1.227532     0.971022     0.094198
    0.413971    -0.042755     0.947670
   -1.261941    -0.616817    -0.779781
    0.498645     0.537866    -0.148606
   -1.182004    -0.806269    -0.240529
   -0.261521     0.698582     0.655671
    0.715614     1.086233    -0.776907
   -0.603515     0.199728    -0.227100
    1.015250    -0.758288    -1.484657
    0.317938     1.171608     0.745996
   -0.195637    -0.475684    -0.220532
    0.316256     1.192712     0.467270
   -0.478478     1.189362     0.029884
   -0.985175    -0.656697    -0.580328
    0.502998    -0.043014    -0.200157
    0.945155    -1.090344    -0.649550
   -0.742346     0.230520    -1.195828
    0.911287    -1.088217     0.544736
   -0.868482    -1.015863     0.036403
   -1.211633     0.571817     0.219730
    0.437586    -0.602394     0.495121
    0.673755    -0.809587     0.920716
   -1.646088    -0.593429     0.056412
   -0.792108    -1.130804    -1.114027
   -0.954001     1.164054     0.708947
    0.630474    -0.915190    -0.230636
   -0.197902     0.232512    -1.100268
   -0.013808     0.986955    -0.422571
    0.612780    -0.690918    -0.439460
    0.605944    -1.481357     0.197814
   -0.302425     0.084782    -0.864915
    0.919517    -0.949400    -0.862579
   -0.705412    -0.125486    -0.251021
    0.312116     1.082072     0.511106
   -0.163200     0.207616    -0.238603
   -0.345726     1.225692    -1.107171
   -1.073738     1.055052    -0.529663
   -0.671349     0.751170     0.383163
   -0.884339    -0.753651     0.566520
    0.804433    -0.175740    -0.034992
    0.292461     0.952285     0.822156
   -0.657569     1.168369    -1.144954
   -0.666801    -0.131081     0.503291
    0.014095    -0.110223    -0.404987
   -0.807459    -0.260156     0.956744
   -0.171005     0.383947     0.002835
   -0.330548     0.620182    -0.079757
    0.641670    -1.003256     0.736615
   -0.093144     0.245658     1.166758
   -0.601872     0.198723    -0.260402
    0.649829    -1.037323    -0.348725
    0.441839    -0.963761     0.550568
    0.551880    -0.207368     0.308381
    0.691270     0.715980    -1.058268
    0.485427    -0.128172     0.667437
    0.630625     1.617483     0.150150
    0.297379    -1.094654    -0.908479
   -1.090096    -0.198390     0.610780
   -0.574248    -0.038717    -1.133742
    0.697105     0.664010     0.527051
   -0.088165    -0.032078    -0.799205
   -0.750675     0.286716     1.003146
   -0.461503    -0.997135    -1.052504
    0.075710    -0.861684    -0.663864
    1.013462    -0.717640     0.500105
    0.505023     0.657717     1.081297
   -0.345977     0.122391    -0.868745
   -0.493832     0.420099     0.144260
    0.762859     0.526817    -0.508163
    0.113993     1.094021     0.084941
   -0.280900    -0.908079    -1.162239
   -0.959356     0.350578    -1.158703
   -0.363339    -0.222341    -1.106058
   -0.201328    -0.251047    -0.439322
   -1.142624     0.741065     0.387462
    0.537057     0.423881    -0.110852
    0.545520    -0.523910    -1.105515
   -0.380267     0.950502     0.830677
    1.169299    -0.961845    -0.012758
    0.213243     0.951768    -0.970312
    0.868257    -0.630480    -0.468547
   -1.091238    -0.116713    -0.283706
   -0.129583     0.070465    -0.804260
   -0.057487     0.999972     0.986742
    0.542433    -0.634868     0.335519
    0.694444    -0.131144     0.027862
   -0.091835    -0.164782    -0.502246
   -0.229355    -1.157695    -0.919048
    0.965044     1.210406     0.805266
    0.689874     0.395685     0.382538
   -0.397777    -0.650612     0.926745
    0.725564     0.683101     0.662166
    0.794701     0.594593    -0.304604
   -0.741696     0.776159     0.277839
    0.934762     0.717594     1.133053
    0.510094     0.643074    -0.537614
    0.393893    -1.191730     0.425110
    0.325703     0.921827     0.180812
    0.572079    -0.681703     0.837723
    0.626636     0.239121     1.003989
    0.413673    -0.834207     0.737038
    1.020362     0.847639     0.106303
   -0.019774     0.628659     0.094778
    1.175406     1.152868    -0.890382
    0.498448     0.707127     0.642271
   -0.017781    -1.280587     0.439769
   -0.769614     0.576768     0.562875
   -0.393092    -0.118279    -0.469882
    0.246482     0.502375    -0.641790
    0.665572    -0.787849     0.765453
   -0.606742    -1.114762     0.866697
    0.568179     0.116906     0.499461
    0.876824     0.751581    -0.398701
    1.101886    -1.202214    -0.277630
    0.091866     0.361585     1.168514
   -0.824007     0.767857    -0.607030
    1.465234     0.852194    -0.416303
   -0.472788     0.658855    -0.100238
    0.847172    -0.669379     0.800012
    0.802812     0.003098     1.101064
    0.164233    -0.422446    -0.694013
    0.709113    -0.933109    -0.547470
   -0.991532     0.130381     0.339742
   -0.545065     0.264096     0.860562
    1.150303    -1.162504    -0.368019
    0.997316    -1.026601    -0.833520
   -0.786010     0.035614    -0.407303
   -0.680938    -0.029717    -1.091452
   -0.690982    -1.053950     0.692102
    1.587948     0.396027    -0.033144
   -1.212374     0.646086    -0.470767
   -1.735753    -0.071912     1.082774
   -0.165604     0.896439     0.021718
    0.236836    -0.466753    -0.292549
   -0.381323    -1.017204    -0.154055
   -0.097103     0.275429    -0.600814
    0.865674     1.511278     1.341850
    0.971747    -0.854112     0.156457
   -0.080254    -1.086085     0.628576
    1.015876     0.556905    -1.252874
   -1.111610    -0.761752    -0.025895
   -0.685243     0.523740    -0.916339
   -0.892623     0.264106    -0.767255
   -0.670122     1.037730    -0.295477
   -0.192230    -0.037241    -0.458430
    0.189776    -0.343841    -0.719449
    1.084586     1.470366    -0.474343
    0.871252     0.005031     0.297454
    0.199723     0.060442     0.229259
    0.022686     1.166099    -0.660745
    0.221986     0.153972    -1.178361
   -0.325988    -0.931956     1.063195
    0.577709    -0.559818    -0.936515
   -1.433553     0.202289     0.563479
    0.743627    -0.360199     0.876193
    0.373621     0.515189    -1.145513
    0.656168    -0.796459     0.277811
    0.986737     0.722577     0.332223
    0.874949    -1.019943    -0.891069
    0.206161    -0.445639    -0.740887
    0.751830    -0.700566    -0.724844
   -0.502094    -0.656782    -0.505713
    0.295054     0.668860    -0.935765
   -0.556967     0.952046    -0.625816
   -1.100514     0.849210    -0.437843
    0.712085    -1.040821    -0.538968
    1.107969     0.872426    -0.286754
   -0.271313    -0.186030     0.121576
    0.077570    -0.079783    -0.222823
    0.525657     0.584579    -0.859142
    1.156060    -0.753408     0.966540
   -0.365363    -1.197371    -0.944907
   -0.780790     0.974176     0.218746
    0.192383     0.539554    -1.056733
   -0.088846    -0.835629     0.264596
    0.425611    -0.549992    -1.177736
   -0.230351    -0.616115     0.547949
    0.433157    -0.943475    -0.414632
   -0.248012     0.798608     0.678761
   -1.108651    -1.123893    -0.009097
    0.962379     0.642470    -0.505193
   -0.939268     0.385223     0.671605
    0.707515     0.566304     0.034774
   -1.378012    -0.108135     1.491887
    0.429987     0.071008     0.994587
    1.088634     0.096001    -1.000686
   -1.191159    -1.206337     0.726451
    0.954414     0.291367    -0.197704
   -0.712517     0.805514    -1.139454
    0.143166    -1.095538     0.247582
   -0.564923    -0.301491    -0.167700
    0.238389     0.809190     0.538917
    0.555545    -0.190745    -0.083929
    1.076710     0.845029    -0.026473
    0.129541     0.157763    -0.586044
   -0.113038    -0.241837    -0.643637
    0.628837     0.892115     0.822806
   -0.725626     0.126356    -0.473487
   -0.311488    -1.084569    -1.089199
    0.112904     0.913835     0.732618
   -0.864340    -0.470356    -0.578717
   -0.391739    -0.000846    -1.158737
   -0.486578     1.232045    -0.537936
    0.959436    -0.264398    -1.060901
    0.948370    -0.128664    -0.280084
   -0.910923    -0.617929    -0.120588
    0.210604     0.921257     1.058667
   -0.153382     0.478134     1.119376
   -0.265699    -1.210836    -0.064297
    0.095345     1.025351     0.640019
   -1.056450     0.972750    -0.188834
    0.482486    -0.517568    -1.245558
   -0.148801     0.626374     0.757795
   -1.131490    -0.187145    -0.862452
    0.326480    -0.623667    -1.155115
    0.127528    -0.605458     0.940656
    1.035482    -0.203869    -0.896298
    0.178915     1.096545    -0.530422
    0.303077     0.554482    -0.755556
    1.082858    -0.189965    -1.004844
    0.787321    -0.101495    -0.480554
   -0.989550     0.910767    -0.314569
    0.978794    -0.736299    -0.531112
    0.699483    -0.861617    -0.252535
    0.738789     0.462813     0.857233
   -1.076491    -0.107839     1.044123
   -0.315882    -0.839287    -0.082017
   -0.245222     0.457921     1.069339
    0.341350     0.172152    -1.111356
    0.454640     0.522773    -0.777705
    0.973213     0.866171    -1.183572
    0.713581     0.162443     0.533337
    0.522650    -0.276105     0.483814
    0.865338    -0.290826     0.220929
    0.762809    -1.069392     1.061289
    0.654585    -1.243560     1.194772
   -0.531287     0.493689    -0.239306
   -0.271610     0.473022     0.771879
   -0.317304    -0.362959     0.981544
    0.842052    -0.766733     0.541620
    0.332624    -0.003907     0.304382
   -0.085217     1.066223    -0.592901
   -0.221088     0.855975     0.393249
    0.945994    -0.070451     0.540322
   -0.712774    -1.038581     1.035333
   -1.389351    -0.467616     0.817804
    0.570594     0.457572    -0.084849
    0.618299     0.502107     0.776825
   -0.494276    -0.266037    -0.493640
   -0.043241     1.059393     0.115564
   -0.694199    -0.107598    -0.288882
    0.354881     1.213224     0.522346
   -1.089321     0.893597     0.618474
    0.548080     1.041458     0.355982
    1.084351    -1.171292    -0.256673
   -0.236060     0.186043     0.153521
   -0.674069     0.950813    -1.195852
    0.020786    -0.001798     0.655164
   -0.359691     0.045432     1.029038
    0.330920     0.059935    -0.735421
    0.787607     0.166943    -0.157267
    0.704246     0.368038    -1.092960
   -0.261127     0.431599     0.047874
    0.134986    -1.184872    -0.889576
    0.209282     0.303487     0.191157
    0.242657    -0.699077    -1.060497
   -0.858543    -0.000863    -0.316523
   -0.896756     0.179035    -0.818098
    0.724336    -1.091060     0.386413
   -0.956943     0.701805    -0.997279
   -0.320945    -0.126227    -1.031158
   -0.458708    -0.431590     0.619104
    0.257137    -0.130278     0.321625
   -0.250430     1.020246    -1.195380
    1.103685    -0.532915    -1.039878
    0.338638    -0.832039    -0.462155
    0.834519     0.603306     0.785430
   -0.837809     1.058176     0.227392
   -0.309847    -0.990833    -1.230903
    0.325682    -0.308956     0.731753
   -0.145391     0.062478     0.636918
   -0.436766     0.441489    -0.427611
    0.117954     1.365392     1.307537
    0.371303    -1.062541     0.366775
    0.652664    -0.373686     0.681181
   -0.844270     0.355713     0.394163
   -0.872065    -0.772388    -0.105318
    0.295977     0.321056    -0.091178
    0.072779    -0.925386     1.018954
    0.305663    -0.195046     1.136369
    0.280558    -0.327415     1.103795
    0.787575    -0.693600    -0.103456
   -0.278445    -0.816878    -0.727218
   -0.334149     1.038064    -1.141221
   -0.432020     0.722909    -0.871300
   -1.073025     0.892646    -0.213170
   -0.949157     1.020419     0.518807
    0.528656    -0.908982     0.674193
    0.417057     0.068651    -0.677892
   -1.028018     0.918829     0.129574
   -0.371413     1.096515     1.066621
   -0.893864     1.090739     0.398212
   -0.846270    -1.050427    -0.451657
    0.274336    -0.240712    -0.453987
    0.985445     0.387024    -0.056328
   -1.195355    -1.051600    -0.068553
    0.861258     0.705635     1.327913
   -0.236638     0.342726     0.885489
   -0.221844    -0.821856    -0.078730
   -1.226278    -0.289952    -0.315482
   -0.588561     0.097627     0.698921
   -1.044942     0.728407     0.171666
   -0.408972    -0.415111     0.722734
    0.349893     0.649913     0.182868
    0.934532    -0.387574     0.524405
   -0.568748     0.752671     0.504424
    0.770207     0.312812    -1.228815
   -0.644644    -0.693336    -1.149333
    0.101707     0.348616    -0.534684
   -0.278881     0.375068    -0.025758
    0.628971    -1.448045    -0.599340
   -1.389364     0.406200    -0.657791
    0.206672    -1.122392     1.104750
   -1.186126    -1.078306     0.187742
    0.448298     1.035453     0.585865
    0.045725    -0.317572    -0.901790
   -0.867441     0.351459     0.070595
    1.076066     0.104920     0.358055
    0.520210     0.817877     0.626002
   -0.209111    -1.101678     0.340155
    0.991960    -0.198603     0.167730
   -0.003711    -0.856254     0.472224
   -0.938174     0.538667    -0.057659
   -0.198780    -0.645384    -2.152719
    1.020625    -0.031791    -1.096586
   -0.054779    -0.229013    -0.773488
    0.003751     0.469950     0.844683
   -0.451497    -1.141246    -0.857428
    0.042288     0.661956    -0.016140
    0.509141     0.875577     0.286030
   -0.789048     0.458448    -0.916610
    0.267960     0.911653     0.127515
    0.596627     0.172168    -2.253378
    0.185932     0.965369     0.345680
   -0.045003     0.253950     0.475503
   -0.315755    -0.926174    -0.503931
    0.845667     1.166561    -0.668709
    0.875251     0.754476    -0.588289
    0.681638    -0.673647    -0.968488
    0.601461    -0.874571     0.515847
    1.030654     0.828957     0.074499
    0.661544     0.234717    -1.005111
    0.948826     0.571917     0.018968
   -0.529299    -0.270124     0.578130
   -0.868321    -0.671964     0.258699
   -0.683545     0.514004     0.420335
   -1.141666     0.438936     0.084474
   -0.567252     0.022029     0.322193
   -0.219802    -0.677290     0.188476
   -1.219601     0.308249    -1.101719
    1.195756     0.092225    -0.192212
   -0.264622     0.575895     0.219297
   -0.741978     0.689607    -0.582288
    0.258314    -0.217866    -0.251489
   -0.041774     0.952072    -0.943790
   -0.205924    -0.917576    -0.342617
   -0.741453    -0.719836    -0.932549
    0.595369    -0.019750    -1.089754
   -0.268150     0.074236    -0.559952
   -0.074567     0.605591    -0.162081
    0.671120    -0.713740     0.044156
   -0.910500     1.187681     1.070478
   -0.390424     0.032305     0.698231
    0.114518     1.193436    -0.030078
    0.091757    -0.428037    -0.868123
    0.654104    -1.361857     0.513770
    0.242826    -0.897494     0.694114
   -1.095856     0.598260     0.019738
    0.660970     0.354574     0.564646
    0.409898     1.146508     1.045849
    0.225431    -0.943186    -0.318443
    0.560856    -0.620104    -1.098046
    0.777535    -0.692661    -0.875598
    1.031696    -0.930756    -0.089168
   -1.203270    -0.147384     0.451674
    0.234414     0.998805    -0.858067
    0.104616     0.346050    -0.593378
    1.297053     0.194634     0.976226
   -0.457550    -0.702815    -0.097472
    0.914578    -1.152904    -0.752599
    0.724460    -0.793646     1.051678
    1.012485     0.025989    -1.272687
    1.133856    -0.245461     0.213496
   -1.161683    -0.827048    -0.915493
    0.737881     0.041289    -0.374076
    1.205000     0.571286    -0.505427
    0.539155    -0.178192    -0.825839
    0.542169     0.588567     0.845323
   -0.829055     0.928987    -0.511978
   -0.647617    -0.727591    -0.214689
    0.939762    -0.090596    -0.086816
    0.837096     0.472587     0.848968
    0.055353    -0.455119    -0.041910
    0.290053    -1.046907     0.492772
   -0.816473     0.028359     0.861972
    0.729365     1.177962    -0.971257
    0.419173     0.699329     1.021576
   -0.957423     0.561892     0.810187
   -0.009589     0.081490     0.186763
   -0.505775     0.316112    -0.853893
    0.109240     0.682803     0.959817
   -1.000583    -0.778032     0.434827
    0.981941     0.004143    -0.010161
    0.536981     0.706914     0.943225
   -0.843286     0.854097     0.552955
   -1.157810     0.222269     0.922654
    0.061860     0.296108    -0.181506
    0.215799     0.569643    -1.148851
    0.380880    -0.214787     0.953509
    0.219604    -0.210820     0.453803
    0.507759    -0.219548     1.050036
    0.942847     0.592276    -0.836065
   -0.633043    -0.533325    -0.335967
   -0.772221     0.043623    -0.776258
    0.276303     0.098085    -0.299004
    0.337367    -0.208822     0.510217
   -1.022507     0.081586    -1.158033
    0.468450     0.555975     0.492714
    0.526488     0.297959    -0.105320
   -0.306413     1.036907    -0.330798
    0.360119     0.782914     1.186111
   -1.105572     0.874767     0.306300
    0.826904    -0.965886     0.331507
    0.841572     0.969588    -1.242935
   -0.545093     1.054061     0.171393
    1.100912     0.348987    -0.839081
    1.165511     0.532042     0.962985
   -0.269353     0.726590     1.064298
    0.437804    -1.057678     0.019356
   -0.147643     0.882187    -1.214166
   -1.100846    -0.826669     0.358011
   -0.992595     0.433468    -0.585691
    1.508666    -0.022430     0.817039
   -0.757301     0.206891    -0.683158
   -0.658134    -0.749311     0.708324
    0.490431    -0.265445    -0.115003
    0.410143    -0.407953    -0.884801
   -1.375889     0.516787     0.265717
    0.316002     1.171436     0.142300
    0.761169     0.966827     0.636409
   -0.900890     1.194579     0.065633
   -0.849842     0.297576     0.036533
   -0.456144     0.668266    -0.094577
    0.534689     1.067623     0.242875
    0.142372    -0.673722    -0.246700
   -0.847391     0.572705     1.167877
   -1.014338    -0.083752    -0.032830
   -0.106863     0.400122    -0.458239
   -1.093758    -1.078316     0.017356
   -0.077189     0.822929     1.041200
    1.372746     0.334951    -1.342642
   -1.156160    -0.400958     0.930072
    0.825731     0.157996     0.084560
    0.561902     1.190121     0.468684
   -0.884732     0.543449    -0.283334
   -1.033969     0.403284    -0.117859
   -0.105254    -1.081194     1.189972
    1.013658     1.071074     0.535414
   -0.600207    -0.974584     0.300494
    0.988834     0.883399     0.208598
   -0.154252    -0.530068    -0.648588
   -1.137205     0.184711     1.041250
    0.047414     1.370327     0.138382
   -0.913228     0.905111     0.908990
   -0.312400    -0.683571    -0.162761
   -1.031176     0.056712     0.833318
   -0.438161    -0.708673     0.398405
   -0.538194     0.036205     0.361272
    0.365482    -1.199755     0.293321
   -0.335093     1.124352    -1.173311
   -0.723134     2.071617     0.001089
   -0.879098    -0.319240     0.682797
    0.403003     0.851141    -1.002609
   -0.041181     0.513019     0.760599
    0.943348     0.045933    -1.053734
   -0.678520    -0.207026     1.062316
    0.869232    -1.110956     0.772255
   -0.830591     1.130440    -0.644643
    0.699065     0.823453    -0.592086
   -0.264047     0.064759    -0.990934
